perf_id,title,genre,perf_start_date,perf_end_date,venue_name,runtime_min,company_id,total_ticket_sales_qty,season_match_status,work_group_key,season_rank,actual_group_size,runtime_missing
PF261712,"DSAC 온 스테이지, 교집합: 스치듯 물들여지는 모든 것들에 대한 [대구]",무용(서양/한국무용),2025-04-18,2025-04-18,달서아트센터 (구. 웃는얼굴아트센터) 청룡홀,60.0,FC000183,176,unmatched,,,1,False
PF254802,사신의 기: 택견 [충주],한국음악(국악),2024-12-06,2024-12-06,충주시문화회관,60.0,FC000405,176,unmatched,,,1,False
PF248049,"제24회 SPAF, 프로젝트 이인 Ⅹ 캐나다 내셔널액세스아트센터: 카메라 루시다",무용(서양/한국무용),2024-10-26,2024-10-27,아르코예술극장 소극장,50.0,FC002632,176,unmatched,,,1,False
PF267446,쪽빛황혼 [대전],연극,2025-07-05,2025-07-05,대덕구문예회관 (구. 대덕구평생학습센터) 앞마당,80.0,FC002480,176,matched,쪽빛황혼|::cast0,4.0,5,False
PF285005,"국립남도국악원 토요상설: 국악이 좋다, 국립남도국악원 국악연주단: 해설이 있는 국악의 향연",한국음악(국악),2026-03-07,2026-03-07,국립남도국악원 진악당,,FC000030,175,unmatched,,,1,True
PF266522,딴소리 판 [영월],한국음악(국악),2025-07-04,2025-07-04,영월군문화예술회관,60.0,FC000751,175,matched,딴소리 판::cast0,4.0,5,False
PF240536,"국립남도국악원 토요상설, 국악이 좋다: 전주시립국악단 초청공연, 여울빛 콘서트",한국음악(국악),2024-05-11,2024-05-11,국립남도국악원 진악당,90.0,FC000030,175,unmatched,,,1,False
PF283291,제8회 대전아트필하모닉 오케스트라 정기연주회: 신년음악회 [대전],서양음악(클래식),2026-02-03,2026-02-03,대전시립연정국악원 큰마당,70.0,FC001415,175,unmatched,,,1,False
PF287663,"국립남도국악원 토요상설: 국악이 좋다, 양주풍류악회 X 정재연구회 초청공연",한국음악(국악),2026-04-11,2026-04-11,국립남도국악원 진악당,,FC000030,175,unmatched,,,1,True
PF277389,제195회 원주시립교향악단 정기연주회 [원주],서양음악(클래식),2025-11-14,2025-11-14,원주치악예술관,90.0,FC000365,175,unmatched,,,1,False
PF266764,제192회 원주시립교향악단 정기연주회 [원주],서양음악(클래식),2025-06-27,2025-06-27,원주치악예술관,90.0,FC000365,175,unmatched,,,1,False
PF289876,빵굽는 포포아저씨［경남 산청］,뮤지컬,2026-05-06,2026-05-06,산청문화예술회관 대공연장,60.0,FC000884,175,unmatched,,,1,False
PF271010,실과 철: 몸의 현 [제주],무용(서양/한국무용),2025-08-23,2025-08-23,김정문화회관,60.0,FC000915,175,unmatched,,,1,False
PF260839,토요일 토요일은 클래식 vol.2: 제주특별자치도립 서귀포예술단,서양음악(클래식),2025-03-15,2025-03-15,김정문화회관,60.0,FC000915,174,unmatched,,,1,False
PF240011,당국땡: 당신은 지금 국악이 땡긴다 [군포],한국음악(국악),2024-05-25,2024-05-25,군포문화예술회관 철쭉홀,100.0,FC001167,174,unmatched,,,1,False
PF224543,평롱(平弄): 그 평안한 떨림 [양구],한국음악(국악),2023-09-22,2023-09-23,양구문화복지센터,70.0,FC000750,173,unmatched,,,1,False
PF244373,나와 몬스터 그리고 가방 [보성],연극,2024-07-04,2024-07-04,보성군문화예술회관,55.0,FC001398,173,matched,나와 몬스터 그리고 가방::cast0,2.0,1,False
PF266425,"광주시립극단 기획공연 출장연극시리즈 2, 리보와 앤 [광주 북구문화센터]",연극,2025-07-04,2025-07-04,광주북구문화센터 (양산도서관) 공연장,60.0,FC002769,173,unmatched,,,1,False
PF220723,조상님께 바치는 댄스 [제주],무용(서양/한국무용),2023-07-01,2023-07-02,김정문화회관,80.0,FC000915,172,matched,조상님께 바치는 댄스::cast0,1.0,3,False
PF245470,차이콥스키 콩쿠르 수상자 콘서트 [대구],서양음악(클래식),2024-09-12,2024-09-12,수성아트피아 대극장 (대공연장) ,90.0,FC000204,172,matched,차이콥스키 콩쿠르 수상자 콘서트::cast0,1.0,3,False
PF279568,"국립남도국악원 토요상설, 국악이 좋다: 디딤",한국음악(국악),2025-12-13,2025-12-13,국립남도국악원 진악당,70.0,FC000030,172,unmatched,,,1,False
PF288294,"ACC x QUAD 기언치, 봄: 아따, 구보씨 [서울]",연극,2026-05-15,2026-05-16,서울문화재단 대학로극장 쿼드 (예술청) 대학로극장 쿼드 (예술청) ,70.0,FC003018,172,matched,ACC x QUAD 기언치 봄: 아따 구보씨::국립아시아문화전당,2.0,1,False
PF275014,"화요국악무대, 젊은 국악 [대구]",한국음악(국악),2025-10-28,2025-10-28,대구문화예술회관 비슬홀,70.0,FC000191,171,unmatched,,,1,False
PF268347,"광주시립창극단, 판소리 감상회 (7월)",한국음악(국악),2025-07-30,2025-07-30,광주 예술의 전당 소극장,120.0,FC000233,171,unmatched,,,1,False
PF285249,"DSAC 아트 셀렉션, 긴긴밤 [대구]",한국음악(국악),2026-03-20,2026-03-20,달서아트센터 (구. 웃는얼굴아트센터) 청룡홀,75.0,FC000183,171,unmatched,,,1,False
PF265470,줄타는 아이와 아프리카 도마뱀 [속초],한국음악(국악),2025-06-14,2025-06-14,속초문화예술회관 대공연장,60.0,FC000358,171,unmatched,,,1,False
PF278143,"제7회 대전아트필하모닉오케스트라정기연주회: 시벨리우스, 희망 [대전]",서양음악(클래식),2025-11-29,2025-11-29,대전시립연정국악원 큰마당,87.0,FC001415,171,unmatched,,,1,False
PF267641,줄타는 아이와 아프리카 도마뱀 [완주],한국음악(국악),2025-07-11,2025-07-11,완주향토예술문화회관 공연장,60.0,FC000460,171,unmatched,,,1,False
PF276058,아줌마가 달려간다 [청송],연극,2025-10-28,2025-10-28,청송문화예술회관 대공연장,90.0,FC001745,171,unmatched,,,1,False
PF261224,"판소리 레미제라블, 구구선 사람들 [제주]",한국음악(국악),2025-04-19,2025-04-19,제주아트센터 대극장,90.0,FC000262,171,matched,판소리 레미제라블 구구선 사람들::판소리 레미제라블,3.0,3,False
PF288715,"국립남도국악원 토요상설: 국악이 좋다, 국악의 향연",한국음악(국악),2026-05-30,2026-05-30,국립남도국악원 진악당,70.0,FC000030,170,unmatched,,,1,False
PF259316,"대전시립청소년합창단, 가곡시리즈 Ⅱ: 꽃 피는 날",서양음악(클래식),2025-03-22,2025-03-22,대전예술의전당 앙상블홀,60.0,FC000076,170,unmatched,,,1,False
PF247340,보물섬을 찾아 떠나보세! [부산],한국음악(국악),2024-09-20,2024-09-20,영도문화예술회관 대공연장(봉래홀),90.0,FC000828,170,matched,보물섬을 찾아 떠나보세!::cast0,5.0,3,False
PF269326,스윙 어게인 [인천],무용(서양/한국무용),2025-08-16,2025-08-16,인천중구문화회관,100.0,FC000158,170,matched,스윙 어게인::cast0,1.0,3,False
PF284368,명품 국악 컬렉션: 김무빈 [대전],한국음악(국악),2026-03-07,2026-03-07,대전시립연정국악원 작은마당,80.0,FC001415,170,unmatched,,,1,False
PF227322,평롱(平弄): 그 평안한 떨림 [전주],한국음악(국악),2023-11-18,2023-11-18,국립무형유산원 대공연장,70.0,FC001518,170,unmatched,,,1,False
PF253785,하얀마음 하얀이 [영광],뮤지컬,2024-11-21,2024-11-21,영광예술의전당 대공연장,80.0,FC001400,170,unmatched,,,1,False
PF247894,국악 관현악 콘서트: Break out and fly #2 [완주],한국음악(국악),2024-09-28,2024-09-28,완주향토예술문화회관 공연장,80.0,FC000460,170,matched,국악 관현악 콘서트: Break out and fly #2::cast0,2.0,2,False
PF242383,"광주시립창극단 교류공연, 천변만화",한국음악(국악),2024-06-22,2024-06-22,국립민속국악원 예원당,80.0,FC001316,169,matched,광주시립창극단 교류공연 천변만화::광주시립창극단 교류공연,1.0,2,False
PF222919,슬리핑 뷰티 [인천],무용(서양/한국무용),2023-08-18,2023-08-19,청라복합문화센터 블루노바홀 공연장,60.0,FC002833,169,unmatched,,,1,False
PF225340,판소리 레미제라블: 구구선 사람들 [영덕],한국음악(국악),2023-09-16,2023-09-17,무형문화재 전수관 소공연장,110.0,FC003570,169,matched,판소리 레미제라블: 구구선 사람들::cast0,2.0,2,False
PF268262,GRAVITY [이천],무용(서양/한국무용),2025-09-06,2025-09-06,이천아트홀 소공연장,60.0,FC000824,169,unmatched,,,1,False
PF250779,봄날의 곰 [영천],뮤지컬,2024-10-26,2024-10-26,영천시민회관 스타홀,70.0,FC000546,169,unmatched,,,1,False
PF288710,"국립남도국악원 토요상설: 국악이 좋다, 울돌네야",무용(서양/한국무용),2026-05-23,2026-05-23,국립남도국악원 진악당,70.0,FC000030,169,unmatched,,,1,False
PF292145,쪽빛황혼 [울산],연극,2026-06-20,2026-06-20,울산문화예술회관 대공연장,80.0,FC000081,169,matched,쪽빛황혼|(사)마당극패 우금치::(사)마당극패 우금치,6.0,5,False
PF271252,"월드오케스트라페스티벌, TIMF 앙상블 [대구]",서양음악(클래식),2025-10-26,2025-10-26,대구콘서트하우스 그랜드홀 (대공연장) ,100.0,FC001193,168,unmatched,,,1,False
PF272247,딴소리 판 [창녕],한국음악(국악),2025-09-10,2025-09-10,창녕문화예술회관 대공연장,60.0,FC000790,168,matched,딴소리 판::cast0,6.0,5,False
PF268515,갑진딴스 [태백],무용(서양/한국무용),2025-07-11,2025-07-11,태백문화예술회관 대공연장,60.0,FC000375,168,unmatched,,,1,False
PF275469,"경남도민예술단 송현, 바람에 새겨진 이름",무용(서양/한국무용),2025-10-23,2025-10-23,창녕문화예술회관 대공연장,60.0,FC000790,168,unmatched,,,1,False
PF239601,"과천시립교향악단 연주회, 이병욱의 불새 그리고 김다미",서양음악(클래식),2024-05-25,2024-05-25,하남문화예술회관 검단홀(대극장),90.0,FC000095,168,unmatched,,,1,False
PF288170,"아티스트 인 안동, 트리플 노트 (Triple Note) : 선율과 울림",복합,2026-06-04,2026-06-04,안동문화예술의전당 백조홀,80.0,FC000537,168,unmatched,,,1,False
PF262089,"광주시립창극단, 판소리 감상회 (4월)",한국음악(국악),2025-04-30,2025-04-30,광주 예술의 전당 소극장,120.0,FC000233,167,unmatched,,,1,False
PF288748,"체어, 테이블, 체어 [완주]",복합,2026-05-02,2026-05-02,완주향토예술문화회관 공연장,60.0,FC000460,167,unmatched,,,1,False
PF272173,"제25회 SPAF, 반 쿨트, 무앙 쿨트: 숭배에 관하여",연극,2025-10-28,2025-10-29,아르코예술극장 소극장,90.0,FC002632,167,unmatched,,,1,False
PF241518,"방자, 춘향을 말하다 [남원]",한국음악(국악),2024-05-18,2024-09-28,광한루원 월매집,90.0,FC001689,167,unmatched,,,1,False
PF271390,제131회 울산시립합창단 정기연주회: 합창종합선물세트,서양음악(클래식),2025-09-18,2025-09-18,울산문화예술회관 대공연장,80.0,FC000081,167,unmatched,,,1,False
PF260944,"국립현대무용단, 얍! 얍! 얍! [경기 광주]",무용(서양/한국무용),2025-05-31,2025-05-31,광주시문화예술의전당 (구. 남한산성아트홀) 남한산성홀,50.0,FC000110,167,matched,국립현대무용단 얍! 얍! 얍!::국립현대무용단,2.0,6,False
PF256066,"강북구립소년소녀합창단 창단 7주년 정기연주회: 함께, 너와 내가 행복해",서양음악(클래식),2024-12-21,2024-12-21,강북문화예술회관 소공연장 (강북진달래홀) ,80.0,FC000032,167,unmatched,,,1,False
PF287875,"대전시립연정국악단, 토요국악 (04.11)",한국음악(국악),2026-04-11,2026-04-11,대전시립연정국악원 작은마당,60.0,FC001415,167,unmatched,,,1,False
PF279567,"국립남도국악원 토요상설, 국악이 좋다: 연륜, 시간이 흘러 여기까지",한국음악(국악),2025-12-06,2025-12-06,국립남도국악원 진악당,70.0,FC000030,166,unmatched,,,1,False
PF248479,배소고지 이야기: 기억의 연못 [순천],연극,2024-09-28,2024-09-28,순천문화예술회관 대극장,100.0,FC000493,166,matched,배소고지 이야기: 기억의 연못::cast0,4.0,5,False
PF279052,국립극단 명작 상영회 [서울 광진] (영상화),연극,2025-11-26,2025-12-10,나루아트센터 갤러리(전시실),,FC000039,165,unmatched,,,1,True
PF269473,지금 내려갑니다 [의령],연극,2025-07-25,2025-07-25,의령군민문화회관,90.0,FC000241,165,unmatched,,,1,False
PF262558,완창무대: 소리 판,한국음악(국악),2025-04-19,2025-09-13,국립민속국악원 예음헌,150.0,FC001316,165,unmatched,,,1,False
PF247328,셰프 [의령],뮤지컬,2024-08-30,2024-08-30,의령군민문화회관,75.0,FC000241,165,unmatched,,,1,False
PF262254,부산시립청소년교향악단 특별연주회: 솔로이스트들의 축제,서양음악(클래식),2025-05-13,2025-05-13,부산문화회관 대극장,,FC000167,165,unmatched,,,1,True
PF281715,강북구립소년소녀합창단 창단 8주년 정기연주회: 어린왕자,서양음악(클래식),2025-12-20,2025-12-20,강북문화예술회관 소공연장 (강북진달래홀) ,90.0,FC000032,165,unmatched,,,1,False
PF246438,수상한 외갓집 [산청],연극,2024-08-29,2024-08-29,산청문화예술회관 대공연장,70.0,FC000884,164,unmatched,,,1,False
PF225303,판소리 레미제라블: 구구선 사람들 [광명],한국음악(국악),2023-10-06,2023-10-07,광명시민회관 대공연장,100.0,FC000071,164,matched,판소리 레미제라블: 구구선 사람들::cast0,3.0,2,False
PF262565,"제920회 전남도립국악단 토요가무악희 시즌2, 그린국악: 나의 무대, 나의 그린국악",한국음악(국악),2025-04-26,2025-04-26,남도소리울림터,70.0,FC001396,164,unmatched,,,1,False
PF247848,빌미 [거창],연극,2024-09-13,2024-09-13,거창문화센터 공연장,90.0,FC000879,164,unmatched,,,1,False
PF251284,"제10회 바로크음악제: 한국음악이 있는 세계의 바로크, 불세출, 자락: 사라져가는 것에 대하여 [대전]",한국음악(국악),2024-11-09,2024-11-09,대전시립연정국악원 큰마당,90.0,FC001415,164,unmatched,,,1,False
PF247222,"가곡시리즈 Ⅰ, 슈베르트 & 이수인",서양음악(클래식),2024-09-14,2024-09-14,대전예술의전당 앙상블홀,65.0,FC000076,163,unmatched,,,1,False
PF270347,"지휘자와 함께하는 원데이 아카데미, 교향악단: 클래식 엿보기 [김천]",서양음악(클래식),2025-08-20,2025-08-20,김천시립문화회관,60.0,FC001429,163,unmatched,,,1,False
PF259327,"대전시립합창단 기획연주회 Ⅱ, 시니어 음악회: My Way",서양음악(클래식),2025-03-18,2025-03-18,대전예술의전당 앙상블홀,70.0,FC000076,162,unmatched,,,1,False
PF242389,"군산시립교향악단 하우스 캔들 콘서트 Ⅱ, 캔들시네마",서양음악(클래식),2024-06-20,2024-06-20,군산예술의전당 대공연장,60.0,FC000447,161,unmatched,,,1,False
PF270984,병사 이야기 [인제],서양음악(클래식),2025-08-16,2025-08-16,인제하늘내린센터 대공연장,60.0,FC000559,161,unmatched,,,1,False
PF271405,"국립남도국악원 토요상설, 국악이 좋다: 연희에 물들다",한국음악(국악),2025-08-09,2025-08-09,국립남도국악원 진악당,70.0,FC000030,161,unmatched,,,1,False
PF290446,"SEA: SONG 시리즈01, 가곡의 봄 [거제]",서양음악(클래식),2026-05-11,2026-05-11,거제문화예술회관 야외공연장,60.0,FC000878,160,unmatched,,,1,False
