week_ending,production_id,show,theatre,this_week_gross,potential_gross,diff_dollar,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,performances,previews,pct_capacity,diff_pct_cap
2025-05-11,72725a81-cfdc-4462-90af-215634b2322e,Operation Mincemeat,John Golden Theatre,"$761,702.11",,"$17,231.60",$124.36,$325.00,"6,125",790,8,0,96.91%,1.29%
2025-05-11,1d42e8d5-98af-4dbf-a6f1-219384a07c92,Othello,Ethel Barrymore Theatre,"$3,229,395.56",,"$163,667.56",$387.03,$897.00,"8,344","1,043",8,0,100.00%,0.00%
2025-05-11,c031358c-8fd0-4b20-a002-f6a4aa8fda0e,The Outsiders,Bernard B. Jacobs Theatre,"$1,102,032.44",,"-$22,955.80",$135.15,$497.00,"8,154","1,024",8,0,99.54%,0.03%
2025-05-11,ab8724e5-6dc7-4bbd-8a53-73b76ba2fb04,The Picture of Dorian Gray,Music Box Theatre,"$1,204,238.00",,"-$140,593.26",$199.61,$497.00,"6,033",995,6,0,101.06%,0.53%
2025-05-11,247e4431-3e04-4347-9e53-c4936deffd48,Pirates! The Penzance Musical,Todd Haimes Theatre,"$530,400.00",,"$58,814.40",$98.15,$357.00,"5,404",727,8,0,92.92%,-2.47%
2025-05-11,1fd23f60-3ee8-4cd4-8258-e980a26effed,Purpose,Hayes Theater,"$522,691.00",,"$102,434.70",$114.85,$330.00,"4,551",581,8,0,97.91%,7.29%
2025-05-11,07067e7b-1358-4179-979e-555ada743943,Real Women Have Curves,James Earl Jones Theatre,"$385,806.13",,"$68,384.03",$69.02,$275.00,"5,590","1,055",8,0,66.23%,-4.95%
2025-05-11,30b88d60-c51b-4092-a1f9-46c4aa10966d,Redwood,Nederlander Theatre,"$627,116.40",,"$61,947.45",$90.99,$374.00,"6,892","1,153",8,0,74.72%,-2.20%
2025-05-11,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$610,070.50",,"-$8,661.50",$94.41,$269.00,"6,462","1,031",8,0,78.35%,2.17%
2025-05-11,26e7b6f6-1560-46ef-b1b8-165123f3b353,Smash,Imperial Theatre,"$838,361.72",,"-$71,343.31",$96.47,$297.00,"8,690","1,411",8,0,76.98%,-1.71%
2025-05-11,6f8c0b85-8974-47cf-898f-5a76d46c188c,Stephen Sondheim's Old Friends,Samuel J. Friedman Theatre,"$647,503.00",,"$51,595.00",$133.26,$400.00,"4,859",643,8,0,94.46%,-2.02%
2025-05-11,1d58dc1c-bc9f-4af2-b399-4bf72073b7ff,Stranger Things: The First Shadow,Marquis Theatre,"$880,289.74",,"-$26,202.08",$83.42,$281.00,"10,552","1,594",8,0,82.75%,5.88%
2025-05-11,206e7b8b-efe5-4542-a937-d15a53105637,Sunset Boulevard,St. James Theatre,"$1,115,410.10",,"$94,439.22",$104.25,$0.00,"10,699","1,648",8,0,81.15%,0.05%
2025-05-11,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$2,128,874.00",,"-$103,194.00",$138.17,$352.00,"15,408","1,926",8,0,100.00%,0.00%
2025-05-18,c3b6dace-a78e-439f-b3f2-bde3381bc6ff,& Juliet,Stephen Sondheim Theatre,"$808,987.40",,$886.20,$105.34,$324.00,"7,680","1,026",8,0,93.57%,1.40%
2025-05-18,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$1,149,235.30",,"$105,384.10",$90.17,$179.50,"12,745","1,727",8,0,92.25%,0.06%
2025-05-18,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$835,524.20",,"$107,663.10",$106.84,$269.00,"7,820","1,066",8,0,91.70%,5.68%
2025-05-18,75c0b7ea-2250-4468-8fcd-d9a8cd3458f6,BOOP! The Musical,Broadhurst Theatre,"$476,429.40",,"-$37,899.80",$68.05,$297.00,"7,001","1,137",8,0,76.97%,-1.37%
2025-05-18,04614cbf-1920-4ab0-a6b0-137e19d95489,Buena Vista Social Club,Gerald Schoenfeld Theatre,"$1,196,100.50",,"$31,796.08",$142.51,$475.00,"8,393","1,049",8,0,100.01%,0.69%
2025-05-18,482102f2-5d55-4c8e-894d-9d6417c2d473,Cabaret,August Wilson Theatre,"$771,076.40",,"-$51,091.20",$105.11,$0.00,"7,336","1,070",8,0,85.70%,-2.79%
2025-05-18,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$543,697.91",,"$7,229.31",$99.54,$237.00,"5,462","1,080",8,0,63.22%,-0.61%
2025-05-18,b781d9de-9ffb-430e-a392-46ae48ff7cc2,Dead Outlaw,Longacre Theatre,"$504,343.10",,"-$3,412.48",$70.67,$297.00,"7,137","1,048",8,0,85.13%,0.40%
2025-05-18,2b7c5d5e-9b22-43c6-96aa-b4f384fb29fa,Death Becomes Her,Lunt-Fontanne Theatre,"$1,330,600.45",,"-$13,266.25",$115.91,$325.00,"11,480","1,491",8,0,96.24%,-2.12%
2025-05-18,2549fe96-2c2f-4276-9153-4c7fe514b0b8,Floyd Collins,Vivian Beaumont Theater,"$513,070.00",,"$1,237.00",$81.39,$277.00,"6,304","1,057",8,0,74.55%,-2.02%
2025-05-18,1c086817-61f7-4095-a257-69e39a22085f,Glengarry Glen Ross,Palace Theatre,"$2,416,097.00",,"-$19,292.00",$231.98,$799.00,"10,415","1,306",8,0,99.68%,0.11%
2025-05-18,9ab0710a-c42b-4952-9d61-5891eda004e9,"Good Night, and Good Luck",Winter Garden Theatre,"$3,955,968.26",,"$143,803.08",$315.52,$805.00,"12,538","1,537",8,0,101.97%,0.22%
2025-05-18,21520cc4-b90a-4145-b518-fb559ac56f61,The Great Gatsby,Broadway Theatre,"$957,073.95",,"$13,292.15",$92.05,$277.00,"10,397","1,485",8,0,87.52%,3.13%
2025-05-18,cd4bcf3b-8c45-4b90-8e5a-3eb4be33520b,Gypsy,Majestic Theatre,"$1,142,178.90",,"-$38,047.91",$121.69,$397.00,"9,386","1,590",8,0,73.79%,-2.55%
2025-05-18,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$645,846.00",,"$51,027.50",$95.44,$0.00,"6,767",918,8,0,92.14%,-2.28%
2025-05-18,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$1,795,087.00",,"$134,395.50",$172.36,$325.00,"10,415","1,324",8,0,98.33%,0.33%
2025-05-18,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$789,842.30",,"$79,379.90",$79.58,$199.00,"9,925","1,622",8,0,76.49%,0.72%
2025-05-18,310ca6f2-dfce-44a8-b07d-274862ffd3d9,Hell's Kitchen,Sam S. Shubert Theatre,"$975,055.76",,"-$89,706.97",$101.10,$323.00,"9,644","1,457",8,0,82.74%,-10.33%
2025-05-18,bc9ab9b3-d220-4e47-a047-cca13e7337c1,John Proctor is the Villain,Booth Theatre,"$634,363.10",,"$37,851.86",$100.97,$375.00,"6,283",772,8,0,101.73%,0.21%
2025-05-18,ee51ee9b-0f5d-4be4-a57f-6ff581a6c72f,Just in Time,Circle in the Square Theatre,"$1,161,166.50",,"-$11,944.00",$204.36,$496.50,"5,682",690,8,0,102.93%,-0.06%
2025-05-18,ded40a21-1600-496b-8dcd-c27d3e18e412,The Last Five Years,Hudson Theatre,"$563,501.65",,-$252.60,$86.36,$425.00,"6,525",968,8,0,84.26%,6.60%
2025-05-18,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,802,836.75",,"$6,976.80",$139.48,$209.00,"12,925","1,696",8,0,95.26%,1.66%
2025-05-18,2d3fa050-1754-4ed5-871c-c538534076db,Maybe Happy Ending,Belasco Theatre,"$1,004,624.18",,"$3,697.36",$127.78,$425.00,"7,862",973,8,0,101.00%,1.54%
2025-05-18,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,142,907.30",,"-$71,670.70",$119.64,$269.00,"9,553","1,387",8,0,86.09%,-3.88%
2025-05-18,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,152,473.20",,"$4,288.80",$113.86,$0.00,"10,122","1,300",8,0,97.33%,0.23%
2025-05-18,aeffede9-2824-45a1-99e9-a1d4f5865e26,"Oh, Mary!",Lyceum Theatre,"$1,104,396.36",,"$62,618.46",$154.25,$375.00,"7,160",895,8,0,100.00%,5.43%
2025-05-18,72725a81-cfdc-4462-90af-215634b2322e,Operation Mincemeat,John Golden Theatre,"$757,916.40",,"-$3,785.71",$122.03,$325.00,"6,211",790,8,0,98.28%,1.37%
2025-05-18,1d42e8d5-98af-4dbf-a6f1-219384a07c92,Othello,Ethel Barrymore Theatre,"$3,206,028.54",,"-$23,367.02",$384.23,$897.00,"8,344","1,043",8,0,100.00%,0.00%
2025-05-18,c031358c-8fd0-4b20-a002-f6a4aa8fda0e,The Outsiders,Bernard B. Jacobs Theatre,"$1,164,483.50",,"$62,451.06",$142.15,$398.00,"8,192","1,024",8,0,100.00%,0.46%
2025-05-18,ab8724e5-6dc7-4bbd-8a53-73b76ba2fb04,The Picture of Dorian Gray,Music Box Theatre,"$1,324,625.64",,"$120,387.64",$189.02,$497.00,"7,008",995,7,0,100.62%,-0.44%
2025-05-18,247e4431-3e04-4347-9e53-c4936deffd48,Pirates! The Penzance Musical,Todd Haimes Theatre,"$496,228.40",,"-$34,171.60",$94.97,$342.00,"5,225",727,8,0,89.84%,-3.08%
2025-05-18,1fd23f60-3ee8-4cd4-8258-e980a26effed,Purpose,Hayes Theater,"$558,483.61",,"$35,792.61",$123.37,$280.00,"4,527",581,8,0,97.40%,-0.51%
2025-05-18,07067e7b-1358-4179-979e-555ada743943,Real Women Have Curves,James Earl Jones Theatre,"$351,280.80",,"-$34,525.33",$65.40,$275.00,"5,371","1,055",8,0,63.64%,-2.59%
2025-05-18,30b88d60-c51b-4092-a1f9-46c4aa10966d,Redwood,Nederlander Theatre,"$818,697.40",,"$191,581.00",$104.81,$476.00,"7,811","1,153",8,0,84.68%,9.96%
2025-05-18,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$617,335.50",,"$7,265.00",$103.88,$269.00,"5,943","1,031",8,0,72.05%,-6.30%
2025-05-18,26e7b6f6-1560-46ef-b1b8-165123f3b353,Smash,Imperial Theatre,"$790,714.75",,"-$47,646.97",$89.27,$297.00,"8,858","1,411",8,0,78.47%,1.49%
2025-05-18,6f8c0b85-8974-47cf-898f-5a76d46c188c,Stephen Sondheim's Old Friends,Samuel J. Friedman Theatre,"$619,570.00",,"-$27,933.00",$128.84,$400.00,"4,809",643,8,0,93.49%,-0.97%
2025-05-18,1d58dc1c-bc9f-4af2-b399-4bf72073b7ff,Stranger Things: The First Shadow,Marquis Theatre,"$875,110.61",,"-$5,179.13",$85.84,$281.00,"10,195","1,594",8,0,79.95%,-2.80%
2025-05-18,206e7b8b-efe5-4542-a937-d15a53105637,Sunset Boulevard,St. James Theatre,"$1,262,120.80",,"$146,710.70",$108.48,$0.00,"11,635","1,648",8,0,88.25%,7.10%
2025-05-18,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$2,136,597.00",,"$7,723.00",$138.67,$352.00,"15,408","1,926",8,0,100.00%,0.00%
2025-05-25,c3b6dace-a78e-439f-b3f2-bde3381bc6ff,& Juliet,Stephen Sondheim Theatre,"$897,429.60",,"$88,442.20",$111.08,$324.00,"8,079","1,026",8,0,98.43%,4.86%
2025-05-25,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$1,349,125.80",,"$199,890.50",$100.22,$199.50,"13,461","1,727",8,0,97.43%,5.18%
2025-05-25,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$920,183.55",,"$84,659.35",$110.41,$249.00,"8,334","1,066",8,0,97.73%,6.03%
2025-05-25,75c0b7ea-2250-4468-8fcd-d9a8cd3458f6,BOOP! The Musical,Broadhurst Theatre,"$528,488.87",,"$52,059.47",$70.60,$297.00,"7,486","1,137",8,0,82.30%,5.33%
2025-05-25,04614cbf-1920-4ab0-a6b0-137e19d95489,Buena Vista Social Club,Gerald Schoenfeld Theatre,"$1,240,685.35",,"$44,584.85",$145.86,$425.00,"8,506","1,049",8,0,101.36%,1.35%
2025-05-25,482102f2-5d55-4c8e-894d-9d6417c2d473,Cabaret,August Wilson Theatre,"$903,961.60",,"$132,885.20",$119.94,$349.00,"7,537","1,070",8,0,88.05%,2.35%
2025-05-25,78e6e707-deda-4aaa-b60c-a3863d573d97,Call Me Izzy,Studio 54,"$211,172.25",,$0.00,$119.98,$377.50,"1,760",936,0,2,94.02%,0.00%
2025-05-25,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$613,267.45",,"$69,569.54",$95.67,$237.00,"6,410","1,080",8,0,74.19%,10.97%
2025-05-25,b781d9de-9ffb-430e-a392-46ae48ff7cc2,Dead Outlaw,Longacre Theatre,"$566,873.00",,"$62,529.90",$77.76,$297.00,"7,290","1,048",8,0,86.95%,1.82%
2025-05-25,2b7c5d5e-9b22-43c6-96aa-b4f384fb29fa,Death Becomes Her,Lunt-Fontanne Theatre,"$1,559,924.15",,"$229,323.70",$131.30,$349.00,"11,881","1,491",8,0,99.61%,3.37%
2025-05-25,2549fe96-2c2f-4276-9153-4c7fe514b0b8,Floyd Collins,Vivian Beaumont Theater,"$503,699.50",,"-$9,370.50",$78.38,$277.00,"6,426","1,057",8,0,75.99%,1.44%
2025-05-25,1c086817-61f7-4095-a257-69e39a22085f,Glengarry Glen Ross,Palace Theatre,"$2,750,608.00",,"$334,511.00",$239.98,$799.00,"11,462","1,306",9,0,97.52%,-2.16%
2025-05-25,9ab0710a-c42b-4952-9d61-5891eda004e9,"Good Night, and Good Luck",Winter Garden Theatre,"$4,238,813.44",,"$282,845.18",$337.59,$825.00,"12,556","1,537",8,0,102.11%,0.14%
2025-05-25,21520cc4-b90a-4145-b518-fb559ac56f61,The Great Gatsby,Broadway Theatre,"$1,128,846.10",,"$171,772.15",$100.10,$374.00,"11,277","1,485",8,0,94.92%,7.40%
2025-05-25,cd4bcf3b-8c45-4b90-8e5a-3eb4be33520b,Gypsy,Majestic Theatre,"$1,144,339.12",,"$2,160.22",$121.71,$397.00,"9,402","1,590",8,0,73.92%,0.13%
2025-05-25,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$780,700.00",,"$134,854.00",$108.12,$0.00,"7,221",918,8,0,98.33%,6.19%
2025-05-25,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$1,956,761.50",,"$161,674.50",$182.31,$349.00,"10,733","1,324",8,0,101.33%,3.00%
2025-05-25,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$1,006,717.65",,"$216,875.35",$96.24,$239.00,"10,460","1,622",8,0,80.61%,4.12%
2025-05-25,310ca6f2-dfce-44a8-b07d-274862ffd3d9,Hell's Kitchen,Sam S. Shubert Theatre,"$956,229.80",,"-$18,825.96",$92.86,$297.00,"10,298","1,457",8,0,88.35%,5.61%
2025-05-25,bc9ab9b3-d220-4e47-a047-cca13e7337c1,John Proctor is the Villain,Booth Theatre,"$676,607.03",,"$42,243.93",$107.08,$397.00,"6,319",772,8,0,102.32%,0.59%
2025-05-25,ee51ee9b-0f5d-4be4-a57f-6ff581a6c72f,Just in Time,Circle in the Square Theatre,"$1,217,521.52",,"$56,355.02",$213.26,$496.50,"5,709",690,8,0,103.42%,0.49%
2025-05-25,ded40a21-1600-496b-8dcd-c27d3e18e412,The Last Five Years,Hudson Theatre,"$535,146.45",,"-$28,355.20",$78.31,$425.00,"6,834",968,8,0,88.25%,3.99%
2025-05-25,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$2,055,221.50",,"$252,384.75",$153.47,$237.00,"13,392","1,696",8,0,98.70%,3.44%
2025-05-25,2d3fa050-1754-4ed5-871c-c538534076db,Maybe Happy Ending,Belasco Theatre,"$1,091,668.45",,"$87,044.27",$137.80,$425.00,"7,922",973,8,0,101.77%,0.77%
2025-05-25,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,241,899.55",,"$98,992.25",$127.24,$329.00,"9,760","1,387",8,0,87.96%,1.87%
2025-05-25,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,277,854.00",,"$125,380.80",$124.85,$0.00,"10,235","1,300",8,0,98.41%,1.08%
2025-05-25,aeffede9-2824-45a1-99e9-a1d4f5865e26,"Oh, Mary!",Lyceum Theatre,"$1,188,742.14",,"$84,345.78",$166.03,$375.00,"7,160",895,8,0,100.00%,0.00%
2025-05-25,72725a81-cfdc-4462-90af-215634b2322e,Operation Mincemeat,John Golden Theatre,"$800,367.25",,"$42,450.85",$126.64,$475.00,"6,320",790,8,0,100.00%,1.72%
2025-05-25,1d42e8d5-98af-4dbf-a6f1-219384a07c92,Othello,Ethel Barrymore Theatre,"$3,327,505.56",,"$121,477.02",$398.79,$897.00,"8,344","1,043",8,0,100.00%,0.00%
2025-05-25,c031358c-8fd0-4b20-a002-f6a4aa8fda0e,The Outsiders,Bernard B. Jacobs Theatre,"$1,268,157.55",,"$103,674.05",$152.59,$497.00,"8,311","1,024",8,0,101.45%,1.45%
2025-05-25,ab8724e5-6dc7-4bbd-8a53-73b76ba2fb04,The Picture of Dorian Gray,Music Box Theatre,"$1,113,390.50",,"-$211,235.14",$184.37,$497.00,"6,039",995,6,0,101.16%,0.54%
2025-05-25,247e4431-3e04-4347-9e53-c4936deffd48,Pirates! The Penzance Musical,Todd Haimes Theatre,"$545,763.10",,"$49,534.70",$95.87,$372.00,"5,693",727,8,0,97.89%,8.05%
2025-05-25,1fd23f60-3ee8-4cd4-8258-e980a26effed,Purpose,Hayes Theater,"$604,893.30",,"$46,409.69",$130.17,$300.00,"4,647",581,8,0,99.98%,2.58%
2025-05-25,07067e7b-1358-4179-979e-555ada743943,Real Women Have Curves,James Earl Jones Theatre,"$405,420.25",,"$54,139.45",$66.16,$275.00,"6,128","1,055",8,0,72.61%,8.97%
2025-05-25,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$712,632.25",,"$95,296.75",$103.00,$269.00,"6,919","1,031",8,0,83.89%,11.84%
2025-05-25,26e7b6f6-1560-46ef-b1b8-165123f3b353,Smash,Imperial Theatre,"$872,705.90",,"$81,991.15",$92.51,$297.00,"9,434","1,411",8,0,83.58%,5.11%
2025-05-25,6f8c0b85-8974-47cf-898f-5a76d46c188c,Stephen Sondheim's Old Friends,Samuel J. Friedman Theatre,"$633,935.00",,"$14,365.00",$135.43,$400.00,"4,681",643,8,0,91.00%,-2.49%
2025-05-25,1d58dc1c-bc9f-4af2-b399-4bf72073b7ff,Stranger Things: The First Shadow,Marquis Theatre,"$1,041,110.31",,"$165,999.70",$91.20,$279.00,"11,416","1,594",8,0,89.52%,9.57%
2025-05-25,206e7b8b-efe5-4542-a937-d15a53105637,Sunset Boulevard,St. James Theatre,"$1,053,373.48",,"-$208,747.32",$97.30,$0.00,"10,826","1,481",8,0,91.37%,3.12%
2025-05-25,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$2,353,681.00",,"$217,084.00",$152.76,$352.00,"15,408","1,926",8,0,100.00%,0.00%
2025-06-01,c3b6dace-a78e-439f-b3f2-bde3381bc6ff,& Juliet,Stephen Sondheim Theatre,"$813,461.10",,"-$83,968.50",$103.09,$324.00,"7,891","1,026",8,0,96.14%,-2.29%
2025-06-01,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$1,366,090.40",,"$16,964.60",$102.37,$215.50,"13,344","1,727",8,0,96.58%,-0.85%
2025-06-01,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$780,709.44",,"-$139,474.11",$100.78,$269.00,"7,747","1,066",8,0,90.84%,-6.89%
2025-06-01,75c0b7ea-2250-4468-8fcd-d9a8cd3458f6,BOOP! The Musical,Broadhurst Theatre,"$492,210.90",,"-$36,277.97",$69.32,$297.00,"7,101","1,137",8,0,78.07%,-4.23%
2025-06-01,04614cbf-1920-4ab0-a6b0-137e19d95489,Buena Vista Social Club,Gerald Schoenfeld Theatre,"$1,161,896.60",,"-$78,788.75",$138.60,$350.00,"8,383","1,049",8,0,99.89%,-1.47%
2025-06-01,482102f2-5d55-4c8e-894d-9d6417c2d473,Cabaret,August Wilson Theatre,"$733,631.20",,"-$170,330.40",$109.50,$349.00,"6,700","1,070",8,0,78.27%,-9.78%
2025-06-01,78e6e707-deda-4aaa-b60c-a3863d573d97,Call Me Izzy,Studio 54,"$467,847.75",,"$256,675.50",$106.09,$377.50,"4,410",936,0,7,67.31%,-26.71%
2025-06-01,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$529,982.95",,"-$83,284.50",$93.11,$237.00,"5,692","1,080",8,0,65.88%,-8.31%
2025-06-01,b781d9de-9ffb-430e-a392-46ae48ff7cc2,Dead Outlaw,Longacre Theatre,"$465,538.40",,"-$101,334.60",$70.80,$297.00,"6,575","1,048",8,0,78.42%,-8.53%
2025-06-01,2b7c5d5e-9b22-43c6-96aa-b4f384fb29fa,Death Becomes Her,Lunt-Fontanne Theatre,"$1,346,164.05",,"-$213,760.10",$119.24,$349.00,"11,290","1,491",8,0,94.65%,-4.96%
2025-06-01,2549fe96-2c2f-4276-9153-4c7fe514b0b8,Floyd Collins,Vivian Beaumont Theater,"$469,724.00",,"-$33,975.50",$75.11,$277.00,"6,254","1,057",8,0,73.96%,-2.03%
2025-06-01,1c086817-61f7-4095-a257-69e39a22085f,Glengarry Glen Ross,Palace Theatre,"$2,005,254.00",,"-$745,354.00",$236.30,$799.00,"8,486","1,306",7,0,92.82%,-4.70%
2025-06-01,9ab0710a-c42b-4952-9d61-5891eda004e9,"Good Night, and Good Luck",Winter Garden Theatre,"$4,245,598.50",,"$6,785.06",$339.38,$825.00,"12,510","1,537",8,0,101.74%,-0.37%
2025-06-01,21520cc4-b90a-4145-b518-fb559ac56f61,The Great Gatsby,Broadway Theatre,"$1,075,762.10",,"-$53,084.00",$97.13,$344.00,"11,076","1,485",8,0,93.23%,-1.69%
2025-06-01,cd4bcf3b-8c45-4b90-8e5a-3eb4be33520b,Gypsy,Majestic Theatre,"$1,109,959.16",,"-$34,379.96",$114.11,$397.00,"9,727","1,590",8,0,76.47%,2.55%
2025-06-01,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$721,315.50",,"-$59,384.50",$101.37,$0.00,"7,116",918,8,0,96.90%,-1.43%
2025-06-01,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$1,926,353.00",,"-$30,408.50",$182.70,$325.00,"10,544","1,324",8,0,99.55%,-1.78%
2025-06-01,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$854,317.15",,"-$152,400.50",$87.98,$249.00,"9,710","1,622",8,0,74.83%,-5.78%
2025-06-01,310ca6f2-dfce-44a8-b07d-274862ffd3d9,Hell's Kitchen,Sam S. Shubert Theatre,"$939,766.46",,"-$16,463.34",$92.39,$297.00,"10,172","1,457",8,0,87.27%,-1.08%
2025-06-01,bc9ab9b3-d220-4e47-a047-cca13e7337c1,John Proctor is the Villain,Booth Theatre,"$668,665.02",,"-$7,942.01",$107.69,$397.00,"6,209",772,8,0,100.53%,-1.79%
2025-06-01,ee51ee9b-0f5d-4be4-a57f-6ff581a6c72f,Just in Time,Circle in the Square Theatre,"$1,217,729.00",,$207.48,$213.52,$496.50,"5,703",690,8,0,103.32%,-0.10%
2025-06-01,ded40a21-1600-496b-8dcd-c27d3e18e412,The Last Five Years,Hudson Theatre,"$460,508.45",,"-$74,638.00",$74.65,$425.00,"6,169",968,8,0,79.66%,-8.59%
2025-06-01,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$2,008,738.00",,"-$46,483.50",$149.75,$225.00,"13,414","1,696",8,0,98.86%,0.16%
2025-06-01,2d3fa050-1754-4ed5-871c-c538534076db,Maybe Happy Ending,Belasco Theatre,"$1,104,807.53",,"$13,139.08",$140.35,$425.00,"7,872",973,8,0,101.13%,-0.64%
2025-06-01,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,139,679.90",,"-$102,219.65",$124.38,$269.00,"9,163","1,387",8,0,82.58%,-5.38%
2025-06-01,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$945,813.40",,"-$332,040.60",$94.84,$0.00,"9,973","1,300",8,0,95.89%,-2.52%
2025-06-01,aeffede9-2824-45a1-99e9-a1d4f5865e26,"Oh, Mary!",Lyceum Theatre,"$1,170,106.48",,"-$18,635.66",$163.42,$375.00,"7,160",895,8,0,100.00%,0.00%
2025-06-01,72725a81-cfdc-4462-90af-215634b2322e,Operation Mincemeat,John Golden Theatre,"$729,952.70",,"-$70,414.55",$115.50,$325.00,"6,320",790,8,0,100.00%,0.00%
2025-06-01,1d42e8d5-98af-4dbf-a6f1-219384a07c92,Othello,Ethel Barrymore Theatre,"$3,550,256.64",,"$222,751.08",$425.49,$897.00,"8,344","1,043",8,0,100.00%,0.00%
2025-06-01,c031358c-8fd0-4b20-a002-f6a4aa8fda0e,The Outsiders,Bernard B. Jacobs Theatre,"$1,201,656.65",,"-$66,500.90",$145.69,$497.00,"8,248","1,024",8,0,100.68%,-0.77%
2025-06-01,ab8724e5-6dc7-4bbd-8a53-73b76ba2fb04,The Picture of Dorian Gray,Music Box Theatre,"$1,475,919.00",,"$362,528.50",$183.75,$497.00,"8,032",995,8,0,100.90%,-0.26%
2025-06-01,247e4431-3e04-4347-9e53-c4936deffd48,Pirates! The Penzance Musical,Todd Haimes Theatre,"$472,988.00",,"-$72,775.10",$88.61,$357.00,"5,338",727,8,0,91.78%,-6.11%
2025-06-01,1fd23f60-3ee8-4cd4-8258-e980a26effed,Purpose,Hayes Theater,"$610,722.80",,"$5,829.50",$131.65,$300.00,"4,639",581,8,0,99.81%,-0.17%
2025-06-01,07067e7b-1358-4179-979e-555ada743943,Real Women Have Curves,James Earl Jones Theatre,"$391,998.61",,"-$13,421.64",$68.45,$275.00,"5,727","1,055",8,0,67.86%,-4.75%
2025-06-01,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$633,148.00",,"-$79,484.25",$99.08,$269.00,"6,390","1,031",8,0,77.47%,-6.42%
2025-06-01,26e7b6f6-1560-46ef-b1b8-165123f3b353,Smash,Imperial Theatre,"$625,408.65",,"-$247,297.25",$81.01,$297.00,"7,720","1,411",8,0,68.39%,-15.19%
2025-06-01,6f8c0b85-8974-47cf-898f-5a76d46c188c,Stephen Sondheim's Old Friends,Samuel J. Friedman Theatre,"$583,665.00",,"-$50,270.00",$124.74,$400.00,"4,679",643,8,0,90.96%,-0.04%
2025-06-01,1d58dc1c-bc9f-4af2-b399-4bf72073b7ff,Stranger Things: The First Shadow,Marquis Theatre,"$896,800.05",,"-$144,310.26",$84.67,$281.00,"10,592","1,594",8,0,83.06%,-6.46%
2025-06-01,206e7b8b-efe5-4542-a937-d15a53105637,Sunset Boulevard,St. James Theatre,"$1,253,002.50",,"$199,629.02",$107.09,$0.00,"11,701","1,648",8,0,88.75%,-2.62%
