data1,data2,data3,data4,data5,data6,data7,data8,data9,data11,data12,totalCnt,__typename,_date
16,"국립현대무용단, 내가 물에서 본 것 [안동]",무용(서양/한국무용),2025-08-22,2025-08-22,안동문화예술의전당 웅부홀,1,243,1544,PF265177,FC000537,18,PerfoByDTO,20250822
17,"제88회 대구시립무용단 정기공연, Dance Now Asia In Daegu [대구]",무용(서양/한국무용),2025-08-22,2025-08-23,대구문화예술회관 팔공홀,1,198,2081,PF269674,FC000191,18,PerfoByDTO,20250822
18,"수성아트피아 스테이지 S 시리즈, 차차차원이 다다른 차원 [대구]",뮤지컬,2025-08-22,2025-08-24,수성아트피아 대극장 (대공연장) ,1,77,1019,PF268069,FC000204,18,PerfoByDTO,20250822
1,"서울시무용단, One Dance: 일무",무용(서양/한국무용),2025-08-21,2025-08-24,세종문화회관 세종대극장,1,2422,134067,PF257640,FC000020,33,PerfoByDTO,20250823
2,필하모니코리아 1882-1901 동유럽의 낭만: 라흐마니노프와 차이코프스키 두 영혼의 울림 [순천],서양음악(클래식),2025-08-23,2025-08-23,순천문화예술회관 대극장,1,901,11520,PF270779,FC000493,33,PerfoByDTO,20250823
3,피터팬 [남양주],무용(서양/한국무용),2025-08-23,2025-08-23,다산아트홀,2,861,10448,PF270304,FC001931,33,PerfoByDTO,20250823
4,조선이야기꾼 전기수 [성주],뮤지컬,2025-08-23,2025-08-23,성주문화예술회관 대공연장,1,766,7580,PF271091,FC000868,33,PerfoByDTO,20250823
5,"국립국악관현악단, 관현악시리즈 Ⅰ: 어쿠스틱",한국음악(국악),2025-08-23,2025-08-23,국립극장 해오름극장,1,705,8480,PF269529,FC000003,33,PerfoByDTO,20250823
6,강릉 청소년 오케스트라 페스티벌,서양음악(클래식),2025-08-23,2025-08-23,강릉아트센터 (구. 강릉문화예술관) 사임당홀 (대공연장) ,1,700,0,PF270733,FC001787,33,PerfoByDTO,20250823
7,우면산 별밤축제,한국음악(국악),2025-08-23,2025-09-20,국립국악원 연희마당,1,650,6000,PF270270,FC000009,33,PerfoByDTO,20250823
8,표류 [광주],무용(서양/한국무용),2025-08-23,2025-08-23,빛고을시민문화관 공연장,2,602,4520,PF270356,FC000068,33,PerfoByDTO,20250823
9,"서울예술단, 윤동주, 달을 쏘다. [김해]",뮤지컬,2025-08-22,2025-08-23,김해문화의전당 마루홀,1,593,21259,PF264901,FC001170,33,PerfoByDTO,20250823
10,서울시향 실내악 시리즈 Ⅳ: 윤 젱,서양음악(클래식),2025-08-23,2025-08-23,예술의전당 [서울] IBK챔버홀,1,547,16045,PF253104,FC000001,33,PerfoByDTO,20250823
11,빨래 [속초],뮤지컬,2025-08-22,2025-08-23,속초문화예술회관 대공연장,1,505,10600,PF270606,FC000358,33,PerfoByDTO,20250823
12,"국립오페라단, 박쥐 [울산]",서양음악(클래식),2025-08-22,2025-08-23,울산문화예술회관 대공연장,1,497,11205,PF268136,FC000081,33,PerfoByDTO,20250823
13,국립발레단 부설 발레아카데미 정기공연: PLIE,무용(서양/한국무용),2025-08-23,2025-08-23,서울아트센터 도암홀,1,492,6800,PF271578,FC003417,33,PerfoByDTO,20250823
14,장녀들 [군포],연극,2025-08-23,2025-08-24,군포문화예술회관 수리홀,1,448,6984,PF267737,FC001167,33,PerfoByDTO,20250823
15,쪽빛 황혼 [제주],연극,2025-08-23,2025-08-23,제주문예회관 대극장,1,446,4577,PF271191,FC000260,33,PerfoByDTO,20250823
16,"경남도립극단 교류공연, 빌미 [부산 남구]",연극,2025-08-23,2025-08-23,부산문화회관 중극장,1,422,5072,PF262681,FC000167,33,PerfoByDTO,20250823
17,세기의 사나이 [김포],연극,2025-08-22,2025-08-23,김포아트홀,1,404,4670,PF269982,FC001618,33,PerfoByDTO,20250823
18,"국립무용단, 사자의 서 [밀양]",무용(서양/한국무용),2025-08-23,2025-08-23,밀양아리랑아트센터 대공연장,1,370,2183,PF269806,FC001675,33,PerfoByDTO,20250823
19,페이지나 [광주],뮤지컬,2025-08-22,2025-08-23,광주북구문화센터 (양산도서관) 공연장,1,344,2940,PF270424,FC002769,33,PerfoByDTO,20250823
20,로제타,연극,2025-08-23,2025-08-31,국립극단 [명동] 명동예술극장,1,321,9434,PF270404,FC000005,33,PerfoByDTO,20250823
21,기린자리 [홍천],한국음악(국악),2025-08-23,2025-08-23,홍천문화예술회관,2,297,1500,PF269403,FC000754,33,PerfoByDTO,20250823
22,"연희물리학 ver.1, 원 [천안]",한국음악(국악),2025-08-23,2025-08-23,천안예술의전당 소공연장,1,239,2069,PF269079,FC001383,33,PerfoByDTO,20250823
23,정선아리랑 토요상설공연: 뗏꾼,한국음악(국악),2025-04-05,2025-11-22,정선아리랑센터 아리랑홀,1,221,815,PF277653,FC002264,33,PerfoByDTO,20250823
24,"국립남도국악원 토요상설, 국악이 좋다: 허창열의 탈, 굿",한국음악(국악),2025-08-23,2025-08-23,국립남도국악원 진악당,1,201,0,PF271726,FC000030,33,PerfoByDTO,20250823
25,스프레이 [양주],연극,2025-08-23,2025-08-23,양주문화예술회관 소공연장,1,200,1990,PF270041,FC000134,33,PerfoByDTO,20250823
26,토요명품,한국음악(국악),2025-01-04,2025-12-27,국립국악원 우면당,1,195,2576,PF256158,FC000009,33,PerfoByDTO,20250823
27,"제88회 대구시립무용단 정기공연, Dance Now Asia In Daegu [대구]",무용(서양/한국무용),2025-08-22,2025-08-23,대구문화예술회관 팔공홀,1,181,2761,PF269674,FC000191,33,PerfoByDTO,20250823
28,실과 철: 몸의 현 [제주],무용(서양/한국무용),2025-08-23,2025-08-23,김정문화회관,2,175,459,PF271010,FC000915,33,PerfoByDTO,20250823
29,"수성아트피아 스테이지 S 시리즈, 차차차원이 다다른 차원 [대구]",뮤지컬,2025-08-22,2025-08-24,수성아트피아 대극장 (대공연장) ,2,145,1491,PF268069,FC000204,33,PerfoByDTO,20250823
30,드래곤즈 [춘천],무용(서양/한국무용),2025-08-23,2025-08-23,춘천인형극장 대극장,1,91,1314,PF270450,FC000680,33,PerfoByDTO,20250823
31,놀이터 愛pisode: 음악화첩 [영월],한국음악(국악),2025-08-23,2025-08-23,영월군문화예술회관,1,74,335,PF270208,FC000751,33,PerfoByDTO,20250823
32,군산시립예술단 광장 콘서트,복합,2025-08-23,2025-08-23,군산예술의전당 야외광장,1,30,0,PF271311,FC000447,33,PerfoByDTO,20250823
33,소녀춘향: 춘향과 동학의 만남 [남원],한국음악(국악),2025-08-09,2025-09-27,남원국악전용공연장 청아원 ,1,28,196,PF270738,FC004466,33,PerfoByDTO,20250823
1,"서울시무용단, One Dance: 일무",무용(서양/한국무용),2025-08-21,2025-08-24,세종문화회관 세종대극장,1,2411,131800,PF257640,FC000020,5,PerfoByDTO,20250824
2,장녀들 [군포],연극,2025-08-23,2025-08-24,군포문화예술회관 수리홀,1,386,6411,PF267737,FC001167,5,PerfoByDTO,20250824
3,로제타,연극,2025-08-23,2025-08-31,국립극단 [명동] 명동예술극장,1,315,10409,PF270404,FC000005,5,PerfoByDTO,20250824
4,동백당: 빵집의 사람들 [강원],연극,2025-08-24,2025-08-24,강릉아트센터 (구. 강릉문화예술관) 소공연장,1,270,4230,PF269086,FC001787,5,PerfoByDTO,20250824
5,"수성아트피아 스테이지 S 시리즈, 차차차원이 다다른 차원 [대구]",뮤지컬,2025-08-22,2025-08-24,수성아트피아 대극장 (대공연장) ,1,82,1100,PF268069,FC000204,5,PerfoByDTO,20250824
1,로제타,연극,2025-08-23,2025-08-31,국립극단 [명동] 명동예술극장,1,325,8870,PF270404,FC000005,1,PerfoByDTO,20250825
1,수원시립교향악단 유료회원 초정음악회: 여명,서양음악(클래식),2025-08-26,2025-08-26,수원SK아트리움 대공연장,1,406,0,PF271147,FC001438,1,PerfoByDTO,20250826
1,판타스틱 애니멀즈 [전주],서양음악(클래식),2025-08-27,2025-08-27,한국소리문화의전당 모악당,1,625,4142,PF269505,FC000477,6,PerfoByDTO,20250827
2,로제타,연극,2025-08-23,2025-08-31,국립극단 [명동] 명동예술극장,1,340,8723,PF270404,FC000005,6,PerfoByDTO,20250827
3,별주부전 [함양],한국음악(국악),2025-08-27,2025-08-27,함양문화예술회관 대공연장,1,324,2082,PF271515,FC000585,6,PerfoByDTO,20250827
4,"다담: 차, 이야기, 우리음악으로 행복해지는 시간",한국음악(국악),2025-02-26,2025-11-26,국립국악원 우면당,1,210,1954,PF258512,FC000009,6,PerfoByDTO,20250827
5,"광주시립창극단, 판소리 감상회 (8월) [광주]",한국음악(국악),2025-08-27,2025-08-27,광주 예술의 전당 소극장,1,82,537,PF270776,FC000233,6,PerfoByDTO,20250827
6,차와 이야기가 있는 국악콘서트: 다담 [남원],한국음악(국악),2025-03-26,2025-11-26,국립민속국악원 예음헌,1,29,0,PF260883,FC001316,6,PerfoByDTO,20250827
1,"부산시향과 함께 걷다, 세계 클래식 음악 산책: 프랑스",서양음악(클래식),2025-08-28,2025-08-28,부산문화회관 중극장,1,522,6721,PF251438,FC000167,8,PerfoByDTO,20250828
2,제215회 성남시립교향악단 정기연주회,서양음악(클래식),2025-08-28,2025-08-28,성남아트센터 콘서트홀,1,486,4616,PF270307,FC000016,8,PerfoByDTO,20250828
3,"부천시립예술단 1234 콘서트, 부천필하모닉오케스트라: 20세기 파리",서양음악(클래식),2025-08-28,2025-08-28,부천아트센터 콘서트홀,1,444,3443,PF265108,FC003150,8,PerfoByDTO,20250828
4,로제타,연극,2025-08-23,2025-08-31,국립극단 [명동] 명동예술극장,1,340,8577,PF270404,FC000005,8,PerfoByDTO,20250828
5,기린자리 [사천],한국음악(국악),2025-08-28,2025-08-28,사천문화예술회관 대공연장,1,290,2128,PF270982,FC000578,8,PerfoByDTO,20250828
6,광주시립교향악단 체임버 시리즈 Ⅴ: Soul in minor,서양음악(클래식),2025-08-28,2025-08-28,광주 예술의 전당 소극장,1,288,1922,PF270207,FC000233,8,PerfoByDTO,20250828
7,한여름 밤의 꿈 [청양],연극,2025-08-28,2025-08-28,청양문예회관 대공연장,2,275,2510,PF270898,FC000441,8,PerfoByDTO,20250828
8,"국립극단, 위험한 놀이터",연극,2025-08-28,2025-08-31,국립극장 하늘극장,1,242,3681,PF270020,FC000003,8,PerfoByDTO,20250828
1,"서울시합창단, 여름 가족 음악회",서양음악(클래식),2025-08-29,2025-08-29,세종문화회관 세종대극장,1,2138,48515,PF257620,FC000020,12,PerfoByDTO,20250829
2,"광주시립오페라단, 달빛동맹 교류공연: 안드레아 셰니에",서양음악(클래식),2025-08-29,2025-08-30,광주 예술의 전당 대극장,1,807,10708,PF269482,FC000233,12,PerfoByDTO,20250829
3,라 트라비아타 [고령],서양음악(클래식),2025-08-29,2025-08-29,경북고령대가야문화누리 (구. 대가야국악당) 대공연장 (우륵홀) ,1,518,3020,PF271723,FC000863,12,PerfoByDTO,20250829
4,세기의 사나이 [예천],연극,2025-08-29,2025-08-30,예천군문화회관,1,486,486,PF271460,FC001190,12,PerfoByDTO,20250829
5,"국립오페라단, 잔니 스키키 [대전]",서양음악(클래식),2025-08-29,2025-08-29,대전예술의전당 앙상블홀,1,365,6868,PF266593,FC000076,12,PerfoByDTO,20250829
6,로제타,연극,2025-08-23,2025-08-31,국립극단 [명동] 명동예술극장,1,350,9824,PF270404,FC000005,12,PerfoByDTO,20250829
7,"부산시향과 함께 걷다, 세계 클래식 음악 산책: 마티네, 프랑스",서양음악(클래식),2025-08-29,2025-08-29,부산문화회관 중극장,1,332,3941,PF251435,FC000167,12,PerfoByDTO,20250829
8,수상음악 프로젝트: 웨이브,한국음악(국악),2025-08-29,2025-08-29,세종문화회관 세종M씨어터,1,306,6507,PF257818,FC000020,12,PerfoByDTO,20250829
9,"국립극단, 위험한 놀이터",연극,2025-08-28,2025-08-31,국립극장 하늘극장,1,235,3882,PF270020,FC000003,12,PerfoByDTO,20250829
10,"국립발레단, History of KNB Movement Series 3",무용(서양/한국무용),2025-08-29,2025-08-31,예술의전당 [서울] 자유소극장,1,203,6025,PF269156,FC000001,12,PerfoByDTO,20250829
11,템플 [밀양],연극,2025-08-29,2025-08-30,밀양아리랑아트센터 대공연장,1,154,1366,PF270709,FC001675,12,PerfoByDTO,20250829
12,병사 이야기 [광주],서양음악(클래식),2025-08-29,2025-08-30,서빛마루문화예술회관,1,153,1470,PF270072,FC003465,12,PerfoByDTO,20250829
1,한여름 밤의 꿈 [서울],서양음악(클래식),2025-08-30,2025-08-31,예술의전당 [서울] 오페라극장,1,1164,56224,PF269765,FC000001,24,PerfoByDTO,20250830
2,우면산 별밤축제,한국음악(국악),2025-08-23,2025-09-20,국립국악원 연희마당,1,697,6470,PF270270,FC000009,24,PerfoByDTO,20250830
3,"광주시립오페라단, 달빛동맹 교류공연: 안드레아 셰니에",서양음악(클래식),2025-08-29,2025-08-30,광주 예술의 전당 대극장,1,657,9721,PF269482,FC000233,24,PerfoByDTO,20250830
4,페페의 꿈 [대구],서양음악(클래식),2025-08-30,2025-08-30,대구서구문화회관 공연장,2,651,3510,PF272710,FC000836,24,PerfoByDTO,20250830
5,"국립현대무용단, 내가 물에서 본 것 [부산]",무용(서양/한국무용),2025-08-30,2025-08-30,부산시민회관 대극장,1,568,8420,PF262693,FC000497,24,PerfoByDTO,20250830
6,무악지우 [안양],무용(서양/한국무용),2025-08-30,2025-08-30,평촌아트홀,1,539,2580,PF269946,FC001245,24,PerfoByDTO,20250830
7,장녀들 [군산],연극,2025-08-30,2025-08-30,군산예술의전당 대공연장,1,513,4868,PF270397,FC000447,24,PerfoByDTO,20250830
8,"국립극단, 위험한 놀이터",연극,2025-08-28,2025-08-31,국립극장 하늘극장,2,492,6821,PF270020,FC000003,24,PerfoByDTO,20250830
9,"국립무용단, 사자의 서 [성남]",무용(서양/한국무용),2025-08-30,2025-08-30,성남아트리움 (구. 성남시민회관) 대극장,1,464,9039,PF268355,FC001217,24,PerfoByDTO,20250830
10,이희문 프로젝트: 오방신과 스팽글 [연천],한국음악(국악),2025-08-30,2025-08-30,연천수레울아트홀 대공연장,1,457,6583,PF267930,FC000142,24,PerfoByDTO,20250830
11,피버 (FEVER) [대구],무용(서양/한국무용),2025-08-30,2025-08-30,봉산문화회관 가온홀,1,401,4053,PF269232,FC000200,24,PerfoByDTO,20250830
12,세기의 사나이 [예천],연극,2025-08-29,2025-08-30,예천군문화회관,1,356,2170,PF271460,FC001190,24,PerfoByDTO,20250830
13,로제타,연극,2025-08-23,2025-08-31,국립극단 [명동] 명동예술극장,1,336,11783,PF270404,FC000005,24,PerfoByDTO,20250830
14,정선아리랑 토요상설공연: 뗏꾼,한국음악(국악),2025-04-05,2025-11-22,정선아리랑센터 아리랑홀,1,299,825,PF277653,FC002264,24,PerfoByDTO,20250830
15,종이꽃밭: 두할망본풀이 [제주],한국음악(국악),2025-08-30,2025-08-30,제주아트센터 대극장,1,242,3366,PF270209,FC000262,24,PerfoByDTO,20250830
16,병사 이야기 [광주],서양음악(클래식),2025-08-29,2025-08-30,서빛마루문화예술회관,1,225,1970,PF270072,FC003465,24,PerfoByDTO,20250830
17,"국립발레단, History of KNB Movement Series 3",무용(서양/한국무용),2025-08-29,2025-08-31,예술의전당 [서울] 자유소극장,1,201,5700,PF269156,FC000001,24,PerfoByDTO,20250830
18,토요명품,한국음악(국악),2025-01-04,2025-12-27,국립국악원 우면당,1,170,2492,PF256158,FC000009,24,PerfoByDTO,20250830
19,템플 [밀양],연극,2025-08-29,2025-08-30,밀양아리랑아트센터 대공연장,1,152,2048,PF270709,FC001675,24,PerfoByDTO,20250830
20,"박인환 칸타타, 마리서사: 박인환, AI로 만나다 [인제]",서양음악(클래식),2025-08-30,2025-08-30,인제하늘내린센터 대공연장,1,152,635,PF272058,FC000559,24,PerfoByDTO,20250830
21,어머니 달의신화 [예산],무용(서양/한국무용),2025-08-30,2025-08-30,예산문예회관,1,141,1380,PF271451,FC000435,24,PerfoByDTO,20250830
22,"제931회 전남도립국악단 토요가무악희 시즌3, 그린국악: 국악의 내일을 그리다",한국음악(국악),2025-08-30,2025-08-30,남도소리울림터,1,64,202,PF270923,FC001396,24,PerfoByDTO,20250830
23,비손: Two Hands [제주],한국음악(국악),2025-08-30,2025-08-30,BeIN(비인),1,45,235,PF271816,FC003133,24,PerfoByDTO,20250830
24,소녀춘향: 춘향과 동학의 만남 [남원],한국음악(국악),2025-08-09,2025-09-27,남원국악전용공연장 청아원 ,1,24,168,PF270738,FC004466,24,PerfoByDTO,20250830
1,한여름 밤의 꿈 [서울],서양음악(클래식),2025-08-30,2025-08-31,예술의전당 [서울] 오페라극장,1,1149,53733,PF269765,FC000001,4,PerfoByDTO,20250831
2,로제타,연극,2025-08-23,2025-08-31,국립극단 [명동] 명동예술극장,1,334,10790,PF270404,FC000005,4,PerfoByDTO,20250831
3,"국립극단, 위험한 놀이터",연극,2025-08-28,2025-08-31,국립극장 하늘극장,1,246,3743,PF270020,FC000003,4,PerfoByDTO,20250831
4,"국립발레단, History of KNB Movement Series 3",무용(서양/한국무용),2025-08-29,2025-08-31,예술의전당 [서울] 자유소극장,1,204,6320,PF269156,FC000001,4,PerfoByDTO,20250831
1,제172회 대전시립합창단 정기연주회: 늦은 여름밤 음악,서양음악(클래식),2025-09-02,2025-09-02,대전예술의전당 아트홀,1,469,2745,PF268650,FC000076,3,PerfoByDTO,20250902
2,제36회 김천시립소년소녀관현악단 정기연주회: 꿈의 항해,서양음악(클래식),2025-09-02,2025-09-02,김천시립율곡도서관 율곡홀 (다목적강당),1,464,0,PF272095,FC003446,3,PerfoByDTO,20250902
3,제75회 충주시립우륵국악단 정기연주회: 정체성 Ⅱ,한국음악(국악),2025-09-02,2025-09-02,충주시문화회관,1,400,0,PF271440,FC000405,3,PerfoByDTO,20250902
1,"국립창극단, 심청 [서울]",한국음악(국악),2025-09-03,2025-09-06,국립극장 해오름극장,1,1013,31118,PF269547,FC000003,4,PerfoByDTO,20250903
2,천안시립교향악단 기획공연: 협주곡의 밤 [천안],서양음악(클래식),2025-09-03,2025-09-03,천안시성환문화회관 대공연장,1,451,0,PF273260,FC000437,4,PerfoByDTO,20250903
3,"국립국악원, 사직제례악",한국음악(국악),2025-09-03,2025-09-05,국립국악원 예악당,1,384,5758,PF270222,FC000009,4,PerfoByDTO,20250903
